Fruit,Date,EU,EU+UK,BE,BG,CZ,DK,DE,EE,IE,EL,ES,FR,HR,IT,CY,LV,LT,LU,HU,MT,NL,AT,PL,PT,RO,SI,SK,FI,SE,UK
Apples Jonagold,2018/02,58.6724,58.6724,84.6975,,75.7401,,82.398,,,,,,83.1864,,,,,,,,,60.6,37.5329,70,,,,,,
Apples Jonagold,2018/01,56.2917,56.2917,81.694,,74.1312,,82.428,,,,,,77.9507,,,,,,,,,60.8,33.2407,70,,,,,,
Apples Jonagold,2017/12,55.7862,55.7862,68.704,,74.1265,,84.166,,,,,,74.435,,,,,,,,65.41,65.6,31.0414,70,,,,,,
Apples Jonagold,2017/11,56.8826,56.8826,68.526,,73.8166,,83.054,,,,,,69.6932,,,,,,,,72.24,65.8,33.0125,68,,,,,,
Apples Jonagold,2017/10,54.3998,54.3998,63.28,,68.2436,,73.89,,,,,,68.3825,,,,,,,,,67.5,36.9894,66.6667,,,,,,
Apples Jonagold,2017/09,52.0839,52.0839,49.658,,64.5505,,57.852,,,81,,,69.9015,,,,,,,,63.12,76,37.398,,,,,,,
Apples Jonagold,2017/08,44.3498,44.3498,42.815,,,,49.92,,,81,,,87.8055,,,,,,,,63.12,71,28.3856,,,,,,,
Apples Jonagold,2017/07,40.4966,40.4971,45.87,,52.7143,,41.3133,,,,,,86.5534,,,,,,,,,63,32.0694,,,,,,,
Apples Jonagold,2017/06,43.9835,43.9835,41.2,,52.7284,,36.786,,,81,,,75.369,,,,,,,,,76.75,35.6383,,,,,,,
Apples Jonagold,2017/05,42.0371,42.0371,42,,53.435,,32.826,,,81,,,66.895,,,,,,,,,67.2,35.0788,,,,,,,
Apples Jonagold,2017/04,33.6865,33.6865,42.6,,50.4304,,33.91,,,81,,,61.38,,,,,,,,,59.4,18.5209,,,,,,,
Apples Jonagold,2017/03,34.5892,34.5892,45.5,,49.5905,,34.475,,,81,,,66.6875,,,,,,,,,59.875,19.6,,,,,,,
Apples Jonagold,2017/02,33.4291,33.4291,42.8,,49.961,,33.886,,,81,,,62.838,,,,,,,,21.5,58.8,20.6374,,,,,,,
Apples Jonagold,2017/01,34.9537,34.9537,41.8,,49.8127,,33.1117,,,81,,,62.6867,,,,,,,,,54.5,22.9307,,,,,,,
Apples Jonagold,2016/12,33.6501,33.6501,36.2,,48.1791,,34.736,,,81,,,63.718,,,,,,,,,74,16.6677,,,,,,,
Apples Jonagold,2016/11,33.0191,33.0191,38.6,,50.1556,,33.886,,,81,,,64.41,,,,,,,,,70,15.7264,,,,,,,
Apples Jonagold,2016/10,31.4866,31.4866,29.3333,,48.7868,,35.2167,,,81,,,57.78,,,,,,,,15.9067,62.6667,18.8068,,,,,,,
Apples Jonagold,2016/09,35.8623,35.8623,35.2,,49.219,,31.26,,,81,,,64.2167,,,,,,,,,63,25.459,,,,,,,
Apples Jonagold,2016/08,30.3718,30.3718,31.4,,46.2525,,31.888,,,,,,,,,,,,,,5,62.4,25.5284,,,,,,,
Apples Jonagold,2016/07,29.2257,29.2257,27.2,,49.2298,,31.256,,,,,,63.72,,,,,,,,,59.2,19.04,,,,,,,
Apples Jonagold,2016/06,29.0846,29.0846,32.2,,50.0355,,31.65,,,,,,67.096,,,,,,,,,61.1667,16.9513,,,,,,,
Apples Jonagold,2016/05,30.8156,30.8156,34.8,,50.2564,,35.2183,,,,,,60.6267,,,,,,,,,59.6,18.6049,,,,,,,
Apples Jonagold,2016/04,30.5102,30.5102,34.4,,49.1932,,35.7,,,,,,56.9525,,,,,,,,24.602,62.8,18.5898,,,,,,,
Apples Jonagold,2016/03,31.3808,31.3808,36.6,,48.8695,,35.62,,,,,,59.768,,,,,,,,,62.3333,18.8469,,,,,,,
Apples Jonagold,2016/02,31.5858,31.5858,36.6,,46.9614,,35.368,,,,,,59.892,,,,,,,,,62.4,19.6747,,,,,,,
Apples Jonagold,2016/01,32.5763,32.5763,38.2,,47.8248,,38.508,,,,,,60.914,,,,,,,,28.6817,63,20.4407,,,,,,,
Apples Jonagold,2015/12,32.5554,32.5554,36.8,,48.717,,38.148,,,,,,62.514,,,,,,,,18.274,63.6667,22.7601,,,,,,,
Apples Jonagold,2015/11,34.0072,34.0072,37,,48.5569,,37.0383,,,,,,57.2217,,,,,,,,,63,23.418,,,,,,,
Apples Jonagold,2015/10,32.3815,32.3815,34.8,,49.8183,,40.082,,,,,,55.014,,,,,,,,17.64,63.8,21.8416,,,,,,,
Apples Jonagold,2015/09,47.4113,47.4113,40,,,,40.076,,,,,,60.4925,,,,,,,,,71,,,,,,,,
Apples Jonagold,2015/08,48.7146,48.7146,43.6667,,,,41.4233,,,,,,,,,,,,,,,73,48.1184,,,,,,,
Apples Jonagold,2015/07,45.5234,45.5234,40.8,,,,41.94,,,,,,,,,,,,,,27.8233,67,47.4202,,,,,,,
Apples Jonagold,2015/06,47.4137,47.4137,42.4,,52.8649,,42.056,,,,,,78.895,,,,,,,,,62.6,46.7835,,,,,,,
Apples Jonagold,2015/05,42.5061,42.5061,37.6,,48.3809,,34.648,,,,,,72.73,,,,,,,,,56.6,43.2075,,,,,,,
Apples Jonagold,2015/04,40.0783,40.0783,30.2,,43.1194,,27.448,,,,,,65.2981,50,,,,,,,,50.6667,34.3327,,,,,,,
Apples Jonagold,2015/03,36.6407,36.6407,28.6,,40.4235,,25.329,,,,,,53.893,50,,,,,,,,53.375,24.7151,,,,,,,
Apples Jonagold,2015/02,25.3199,25.3199,27.75,,40.1436,,24.2475,,,,,,52.49,,,,,,,,30.7,45.8,17.3885,,,,,,,
Apples Jonagold,2015/01,26.4571,26.4571,33.4,,39.977,,22.054,,,,,,51.794,,,,,,,,22.845,53,19.9855,,,,,,,
Apples Jonagold,2014/12,23.8031,23.8031,34.2,,40.555,,19.434,,,,,,45.956,,,,,,,,23.4567,45,16.5326,,,,,,,
Apples Jonagold,2014/11,20.3971,20.3971,26.6,,41.0316,,20.326,,,,,,46.45,,,,,,,,,43.2,10.929,,,,,,,
Apples Jonagold,2014/10,19.9174,19.9174,27.6,,41.5549,,23.052,,,,,,50.396,,,,,,,,16.858,40.6667,9.5141,,,,,,,
Apples Jonagold,2014/09,31.7899,31.7899,37.0833,,41.7656,,26.88,,,,,,54.145,,,,,,,,15.8933,45.4,,,,,,,,
Apples Jonagold,2014/08,58.3352,58.3352,52.6,,,,37.998,,,,,,53.895,68,,,,,,,,59.2,,,,,,,,
Apples Jonagold,2014/07,49.936,49.936,54.7,,,,46.872,,,,,,54.982,68,,,,,,,,56.6667,28.9753,,,,,,,
Apples Jonagold,2014/06,50.6275,50.6275,57.3077,,55.0037,,51.1483,,,,,,57.9567,77.6,,,,,,,11,57.2,25.3922,,,,,,,
Apples Jonagold,2014/05,54.0343,54.0343,63.5,,55.3971,,54.464,,,,,,52.336,78.2222,,,,,,,38.99,64,25.967,,,,,,,
Apples Jonagold,2014/04,53.8465,53.8465,60.5455,,53.617,,55.748,,,,,,51.644,78,,,,,,,,66.8,22.1604,,,,,,,
Apples Jonagold,2014/03,53.8422,53.8422,59.9231,,52.7881,,56.573,,,,,,50.461,78,,,,,,,,62.25,22.9818,,,,,,,
Apples Jonagold,2014/02,53.1115,53.1115,62.8333,,51.8653,,57.114,,,,,,52.982,78,,,,,,,36.99,66.6,22.4122,,,,,,,
Apples Jonagold,2014/01,54.3141,54.3141,64.7857,,50.657,,58.53,,,,,,51.318,78,,,,,,,53.125,65.4,22.443,,,,,,,
Apples Jonagold,2013/12,69.1736,69.1736,59.6154,,49.4539,,55.154,,,,,,59.51,84,,,,,,,45.642,71,,,,,,,,
Apples Jonagold,2013/11,57.8639,57.8639,57.3333,,50.7058,,55.518,,,,,,,88,,,,,,,33.9538,70.2,29.3453,,,,,,,
Apples Jonagold,2013/10,45.2183,45.2183,48.5,,54.063,,60.502,,,,,,,,,,,,,,31.16,82.1667,31.0722,,,,,,,
Apples Jonagold,2013/09,69.0206,69.0206,66.1818,,54.6451,,64.95,,,,,,,,,,,,,,,91.8,,,,,,,,
Apples Jonagold,2013/08,72.9008,72.9008,78.5455,,,,64.748,,,,,,,,,,,,,,,85.6,,,,,,,,
Apples Jonagold,2013/07,72.5499,72.5499,75.3,,,,65.172,,,,,,,,,,,,,,,86.4,,,,,,,,
Apples Jonagold,2013/06,69.9927,69.9927,73.3529,,,,62.908,,,,,,,93,,,,,,,48.385,82.6,49.1069,,,,,,,
Apples Jonagold,2013/05,68.0082,68.0082,70.8125,,53.81,,58.29,,,,,,,93,,,,,,,,79.5,44.221,,,,,,,
Apples Jonagold,2013/04,60.8593,60.8593,63.25,,48.8955,,53.904,,,,,,,93,,,,,46.6292,,,72.6,32.0376,,,,,,,
Apples Jonagold,2013/03,100.6924,100.6924,62.0769,,43.2044,,48.2538,,,,,,,93,,,,,42.9698,,832.4517,74.125,21.0072,,,,,,,
Apples Jonagold,2013/02,56.1391,56.1391,58.75,,43.3683,,48.51,,,,,,,93,,,,,40.8903,,49.52,74.6,22.8009,,,,,,,
Apples Jonagold,2013/01,40.318,40.318,67.0909,,44.8923,,48.208,,,,,,,,,,,,41.2278,,,72.4,23.1805,,,,,,,
Apples Jonagold,2012/12,38.5071,38.5071,56.4444,,45.8773,,46.14,,,,,,,,,,,,42.1321,,34.5733,72,22.5837,,,,,,,
Apples Jonagold,2012/11,39.2642,39.2642,61.8462,,47.311,,45.892,,,,,,,,,,,,41.1141,,29.882,70.6,24.8941,,,,,,,
Apples Jonagold,2012/10,40.6311,40.6311,59.8462,,50.2443,,52.502,,,,,,,,,,,,41.8092,,40.0725,71,22.797,,,,,,,
Apples Jonagold,2012/09,56.2334,56.2334,65.0833,,51.6321,,62.6067,,,,,,,,,,,,43.9719,,50.87,60.25,,,,,,,,
Apples Jonagold,2012/08,54.8945,54.8945,60.125,,,,49.56,,,,,,,,,,,,,,,61.6667,,,,,,,,
Apples Jonagold,2012/07,50.7772,50.7772,52.5385,,45.4442,,48.29,,,,,,,,,,,,,,,61.6,47.0721,80,,,,,,
Apples Jonagold,2012/06,53.648,53.648,52.3182,,49.849,,38.754,,,61,,,,70,,,,,,,46.2,60.4,40.1083,80,,,,,,
Apples Jonagold,2012/05,50.862,50.862,50.125,,48.0892,,32.656,,,77.6667,,,,70,,,,,,,,54.1667,32.342,80,,,,,,
Apples Jonagold,2012/04,50.5125,50.5125,44.25,,47.9192,,31.67,,,81,,,,70,,,,,,,,51.6,33.0849,80,,,,,,
Apples Jonagold,2012/03,51.2911,51.2911,48.6429,,47.8405,,31.89,,,81,,,,70,,,,,,,,47.6,35.5329,80,,,,,,
Apples Jonagold,2012/02,50.5208,50.5208,43.9231,,47.6747,,33.008,,,84.6,,,,70,,,,,,,,48.4,32.8812,80,,,,,,
Apples Jonagold,2012/01,48.1222,48.1222,45.3333,,48.433,,33.23,,,81,,,,70,,,,,,,28.8667,53.2,27.702,80,,,,,,
Apples Jonagold,2011/12,47.2675,47.2675,46.1667,,51.7792,,33.55,,,81,,,,70,,,,,,,17.93,50.4,26.6799,80,,,,,,
Apples Jonagold,2011/11,45.9921,45.9921,45.7273,,49.4568,,32.272,,,81,,,,70,,,,,,,16,56.2,22.3651,80,,,,,,
Apples Jonagold,2011/10,47.2909,47.2909,44.1667,,49.6749,,36.55,,,81,,,,70,,,,,,,22.2525,62.2,22.7015,80,,,,,,
Apples Jonagold,2011/09,47.7392,47.7392,41.1538,,,,39.5833,,,,,,,70,,,,,,,27,71.4,24.374,80,,,,,,
Apples Jonagold,2011/08,60.5994,60.5994,63.7,,,,53.71,,,,,,,,,,,,,,,73,,,,,,,,
Apples Jonagold,2011/07,59.7482,59.7482,56.8462,,,,53.872,,,,,,,,,,,,,,39.06,74,64.4977,,,,,,,
Apples Jonagold,2011/06,66.8286,66.8286,71.79,,,,53.574,,,,,,,73,,,,,78.2531,,,73.6667,60.1943,,,,,,,
Apples Jonagold,2011/05,64.2835,64.2835,61.405,,63.9863,,49.2783,,,,,,,73,,,,,78.0021,,,68.2,57.2534,,,,,,,
Apples Jonagold,2011/04,62.1532,62.1532,58.5455,,62.552,,46.43,,,,,,,73,,,,,,,,63.4,58.0465,,,,,,,
Apples Jonagold,2011/03,59.0747,59.0747,57.9786,,59.8385,,45.38,,,,,,,73,,,,,,,,64,49.2437,,,,,,,
Apples Jonagold,2011/02,57.1974,57.1974,56.2417,,57.4199,,44.65,,,,,,,73,,,,,,,55.435,65,44.5692,,,,,,,
Apples Jonagold,2011/01,55.1483,55.1483,55.52,,55.5149,,45.505,,,,,,,73,,,,,,,44.73,66.6,39.6317,,,,,,,
Apples Jonagold,2010/12,54.9597,54.9597,50,,53.8651,,46.204,,,,,,,73,,,,,,,,65,38.271,,,,,,,
Apples Jonagold,2010/11,54.2807,54.2807,48.7917,,57.7047,,43.456,,,,,,,73,,,,,,,,64.6,37.161,,,,,,,
Apples Jonagold,2010/10,52.3364,52.3364,43.8333,,52.6656,,45.5525,,,,,,,73,,,,,,,45.3367,57.5,34.8358,,,,,,,
Apples Jonagold,2010/09,59.3744,59.3744,46.5917,,,,42.12,,,,,,,73,,,,,,,39.22,59.6,,,,,,,,
Apples Jonagold,2010/08,30.1862,30.1862,36.3263,,,,34.9367,,,,,,,,,,,,,,,65,19.3141,,,,,,,
Apples Jonagold,2010/07,30.5362,30.5362,39.45,,54.3659,,35.244,,,,,,,,,,,,,,,57,17.0957,,,,,,,
Apples Jonagold,2010/06,36.8456,36.8456,38.381,,43.6852,,35.504,,,,,,,51,,,,,,,,56.8,16.2325,,,,,,,
Apples Jonagold,2010/05,36.7024,36.7024,38.9214,,41.4117,,32.9067,,,,,,,51,,,,,,,,55,14.7615,64,,,,,,
Apples Jonagold,2010/04,36.5945,36.5945,37.1154,,41.0559,,28.822,,,,,,,51,,,,,,,,54,16.8859,65,,,,,,
Apples Jonagold,2010/03,36.5226,36.5226,35.6929,,38.3044,,27.606,,,,,,,51.75,,,,,,,,50.25,17.9218,65,,,,,,
Apples Jonagold,2010/02,37.1875,37.1875,40.8833,,39.5333,,27.12,,,,,,,53,,,,,,,,50,17.7059,65,,,,,,
Apples Jonagold,2010/01,35.96,35.96,36.7167,,39.483,,24.958,,,,,,,53,,,,,,,,52.6,15.0623,65,,,,,,
Apples Jonagold,2009/12,35.4438,35.4438,37.4923,,39.3361,,20.522,,,,,,,53,,,,,,,,55.1667,14.7987,65,,,,,,
Apples Jonagold,2009/11,37.7739,37.7739,36.7083,,39.5014,,22.1583,,,,,,,55,,,,,,,21,69.5,20.2799,63,,,,,,
Apples Jonagold,2009/10,34.5051,34.5051,30.6071,,37.4371,,23.012,,,,,,,52.5,,,,,,,12.7267,69,17.7405,,,,,,,
Apples Jonagold,2009/09,32.1504,32.1504,66.075,,34.6626,,28.814,,,,,,,,,,,,,,,66,19.0658,,,,,,,
Apples Jonagold,2009/08,39.329,39.329,39.0222,,,,31.3133,,,,,,,,,,,,,,28.8,68.2,,,,,,,,
Apples Jonagold,2009/07,41.587,41.587,36.8696,,,,32.394,,,,,,,,,,,,,,4,67.8333,49.3223,,,,,,,
Apples Jonagold,2009/06,55.742,55.742,36.5857,,,,32.614,,,,,,,73,,,,,,,,68.6,48.9487,,,,,,,
Apples Jonagold,2009/05,51.163,51.163,36.8412,,,,33.058,,,,,,,73,,,,,,,,67.75,35.1265,,,,,,,
Apples Jonagold,2009/04,46.9785,46.9785,34.3923,,,,32.794,,,,,,,73,,,,,,,,70.3333,21.2991,60,,,,,,
Apples Jonagold,2009/03,44.5345,44.5345,37.4538,,,,31.879,,,,,,,73,,,,,,,,68.5,13.8847,60,,,,,,
Apples Jonagold,2009/02,43.0009,43.0009,42.0091,,,,30.658,,,,,,,73,,,,,,,28.615,67.4,12.002,60,,,,,,
Apples Jonagold,2009/01,43.58,43.58,48.4818,,,,30.624,,,,,,,73,,,,,,,20,66.75,14.3945,61.25,,,,,,
Apples Jonagold,2008/12,28.298,28.298,45.0455,,,,32.526,,,,,,,,,,,,,,,65.25,14.9901,,,,,,,
Apples Jonagold,2008/11,45.243,45.243,44.35,,,,34.782,,,,,,,77,,,,,,,28.75,67.2,14.136,,,,,,,
Apples Jonagold,2008/10,47.5936,47.5936,43.1077,,,,40.614,,,,,,,77,,,,,,,20.81,68.3333,20.6146,,,,,,,
Apples Jonagold,2008/09,61.7132,61.7132,63.6211,,,,52.96,,,,,,,,,,,,,,,79.5,,,,,,,,
Apples Jonagold,2008/08,80.4118,80.4118,95.84,,,,70.36,,,,,,,,,,,,,,,87.6,,,,,,,,
Apples Jonagold,2008/07,74.6432,74.6432,80.8318,,,,65.66,,,,,,,,,,,,,,,88.6667,,,,,,,,
Apples Jonagold,2008/06,74.3564,74.3564,77.055,,,,64.3733,,,,,,,,,,,,,,64.23,89.4,77.9404,70,,,,,,
Apples Jonagold,2008/05,72.5722,72.5722,63.2714,,,,60.67,,,,,,,76,,,,,,,72.33,79.6,75.027,70,109.545,,,,,
Apples Jonagold,2008/04,64.8151,64.8151,59,,,,51.996,,,,,,,67.3333,,,,,79.6875,,58.6425,72.6,63.6381,70,85.3925,,,,,
Apples Jonagold,2008/03,59.1895,59.1895,51.1583,,,,45.565,,,,,,,63,,,,,75.2268,,43.7856,69,57.9933,70,79.002,,,,,
Apples Jonagold,2008/02,54.1543,54.1543,57.4,,,,41.95,,,,,,,,,,,,70.2751,,39.992,67.4,52.6129,70,68.1,,,,,
Apples Jonagold,2008/01,50.9828,50.9828,52.4385,,,,39.748,,,50,,,,,,,,,66.0916,,38.7,64.5,48.9792,70,67.98,,,,,
Apples Jonagold,2007/12,48.2507,48.2507,46.0889,,,,34.0417,,,,,,,,,,,,62.3309,,42,61.6,47.2062,70,,,,,,
Apples Jonagold,2007/11,46.0177,46.0177,44.7462,,,,32.218,,,55,,,,,,,,,61.7875,,25.205,60,45.6839,71.2,,,,,,
Apples Jonagold,2007/10,46.6438,46.6438,37.4923,,,,33.188,,,53,,,,,,,,,62.3541,,30.3513,61,47.0525,72,,,,,,
Apples Jonagold,2007/09,46.9418,46.9418,46.7462,,,,37.8033,,,,,,,,,,,,57.1423,,39.1,65.6667,45.7994,,,,,,,
Apples Jonagold,2007/08,39.4152,39.4152,52.0053,,,,47.4667,,,,,,,,,,,,72.4195,,30.745,67.1667,18.5113,,,,,,,
Apples Jonagold,2007/07,67.2939,67.2939,50.1182,,,,47.9633,,,,,,,69,,,,,70.971,,51.42,70.8,79.6232,,,,,,,
Apples Jonagold,2007/06,61.8648,61.8648,56.3957,,,,47.328,,,,,,,69,,,,,66.5896,,36.928,78.6,62.2504,,,,,,,
Apples Jonagold,2007/05,56.3506,56.3506,52.72,,,,45.034,,,,,,,69,,,,,58.4723,,36.6225,54.5,51.9832,60,,,,,,
Apples Jonagold,2007/04,52.8396,52.8396,80.8846,,,,39.705,,,,,,,69,,,,,52.491,,40.7763,65,33.9998,66,,,,,,
Apples Jonagold,2007/03,49.7776,49.7776,56.8857,,,,37.8438,,,,,,,69,,,,,44.689,,37.8475,63.2,31.5235,73.125,,,,,,
Apples Jonagold,2007/02,47.7989,47.7989,50.525,,,,37.178,,,,,,,69,,,,,38.8232,,32.185,65.25,28.7234,72,,,,,,
Apples Jonagold,2007/01,46.0873,46.0873,51.6444,,,,36.036,,,50,,,,69,,,,,36.1148,,31.2633,64.8,23.7555,70,,,,,,
Apples Jonagold,2006/12,44.3445,44.3445,45.5909,,,,32.088,,,50,,,,69,,,,,34.6453,,20.78,64.4,23.3955,67.6,,,,,,
Apples Jonagold,2006/11,45.2298,45.2298,51.2545,,,,31.63,,,50.8333,,,,69,,,,,32.1576,,22.831,62,26.4995,67.6,,,,,,
Apples Jonagold,2006/10,45.6617,45.6617,41.0231,,,,35.775,,,51,,,,69,,,,,28.8972,,27.7314,67,26.9792,70,,,,,,
Apples Jonagold,2006/09,40.2439,40.2439,60.9083,,,,51.44,,,50,,,,,,,,,27.7395,,,71.5,26.9316,,,,,,,
Apples Jonagold,2006/08,42.3999,42.3999,68.985,,,,50.03,,,,,,,,,,,,,,,72.5,26.8519,,,,,,,
Apples Jonagold,2006/07,52.4399,52.4399,60.1045,,,,49.3483,,,,,,,58,,,,,,,48.01,67.2,43.9705,,,,,,,
Apples Jonagold,2006/06,52.286,52.286,55.987,,,,47.554,,,,,,,58,,,,,56.432,,47.7986,58.2,46.1953,48.75,,,,,,
Apples Jonagold,2006/05,49.2189,49.2189,54.7895,,,,42.61,,,,,,,58,,,,,50.0847,,44.4227,52.75,40.8558,55,,,,,,
Apples Jonagold,2006/04,44.4612,44.4612,42.4125,,,,38.72,,,,,,,58,,,,,49.8544,,40.9667,48.6,29.6998,55,,,,,,
Apples Jonagold,2006/03,42.0917,42.0917,38.7615,,,,34.0275,,,,,,,58,,,,,37.9731,,32.442,50,29.3382,55,,,,,,
Apples Jonagold,2006/02,41.3182,41.3182,44.91,,,,29.498,,,,,,,58,,,,,34.1237,,28.0091,45.75,30.4238,55,,,,,,
Apples Jonagold,2006/01,39.8128,39.8128,43.48,,,,28.3533,,,,,,,58,,,,,30.0458,,23.63,42.6,28.673,55,,,,,,
Apples Jonagold,2005/12,37.8735,37.8735,35.68,,,,23.73,,,45,,,,58,,,,,31.6616,,23.1013,41.8,24.4816,55,,,,,,
Apples Jonagold,2005/11,38.8586,38.8586,35.3875,,,,25.162,,,60,,,,58,,,,,31.9224,,20.3517,42,26.597,53.3333,,,,,,
Apples Jonagold,2005/10,39.3006,39.3006,33.8111,,,,27.6883,,,60,,,,58,,,,,30.7897,,19.2762,48.25,28.1293,,,,,,,
Apples Jonagold,2005/09,33.9268,33.9268,39.77,,,,30,,,,,,,,,,,,32.9974,,20.24,52,,,,,,,,
Apples Jonagold,2005/08,26.1693,26.1693,28.24,,,,20.27,,,,,,,,,,,,,,20.2475,47.5,25.2837,,,,,,,
Apples Jonagold,2005/07,23.0387,23.0387,29.69,,,,22.6575,,,,,,,,,,,,,,16.1611,46.5,16.5423,40,,,,,,
Apples Jonagold,2005/06,40.4755,40.4755,30.7792,,,,25.242,,,,,,,61.8571,,,,,59.9577,,15.228,47.5,23.624,42,,,,,,
Apples Jonagold,2005/05,42.4647,42.4647,35.4286,,,,25.4967,,,,,,,64.36,,,,,50.115,,22.49,47.2,27.7825,50,,,,,,
Apples Jonagold,2005/04,41.6713,41.6713,33.15,,,,26.116,,,,,,,65,,,,,42.3815,,23.5573,50.2,25.6503,53,,,,,,
Apples Jonagold,2005/03,40.3969,40.3969,32.55,,,,26.1163,,,,,,,65.8095,,,,,31.8106,,27.7693,48,22.9577,55,,,,,,
Apples Jonagold,2005/02,39.6158,39.6158,30.7625,,,,27.39,,,27,,,,66,,,,,32.1729,,22.757,52.8,20.9421,55,,,,,,
Apples Jonagold,2005/01,39.2937,39.2937,33.2111,,,,26.7133,,,25,,,,66,,,,,28.6753,,21.5923,51.25,20.6931,62,,,,,,
Apples Jonagold,2004/12,39.5876,39.5876,32.4,,,,25.245,,,30,,,,66,,,,,29.5703,,19.0708,49,22.6849,63.6,,,,,,
Apples Jonagold,2004/11,40.8839,40.8839,30.1125,,,,26.556,,,25,,,,66,,,,,29.7229,,22.597,53.6,26.0095,65,,,,,,
Apples Jonagold,2004/10,41.989,41.989,29.72,,,,32.188,,,33,,,,66,,,,,26.844,,26.4385,66.6,26.4974,,,,,,,
Apples Jonagold,2004/09,40.9171,40.9171,45.2647,,,,35,,,49.5,,,,,,,,,20.0277,,49.8425,68,,,,,,,,
Apples Jonagold,2004/08,46.9948,46.9948,64.9545,,,,,,,,,,,,,,,,,,68.6185,78,32.134,,,,,,,
Apples Jonagold,2004/07,68.6339,68.6339,56.2524,,,,58.5863,,,,,,,,,,,,93.6816,,60.085,74.6,,,,,,,,
Apples Jonagold,2004/06,56.6511,56.6511,43.8364,,,,44.64,,,,,,,,,,,,83.1881,,46.2367,67.1,,,,,,,,
Apples Jonagold,2004/05,41.2057,41.2057,44.0938,,,,41.771,,,,,,,,,,,,,,37.0456,,,,,,,,,
Apples Jonagold,2004/04,41.6341,41.6341,39.15,,,,42.0657,,,,,,,,,,,,,,43.1472,,,,,,,,,
Apples Jonagold,2004/03,40.7865,40.7865,39.44,,,,42.3437,,,,,,,,,,,,,,38.6295,,,,,,,,,
Apples Jonagold,2004/02,39.1207,39.1207,38.3375,,,,41.223,,,,,,,,,,,,,,37.8017,,,,,,,,,
Apples Jonagold,2004/01,40.0206,40.0206,43.7333,,,,42.2973,,,,,,,,,,,,,,34.0311,,,,,,,,,
Apples Jonagold,2003/12,35.4419,35.4419,35.2375,,,,39.8042,,,,,,,,,,,,,,31.2839,,,,,,,,,
Apples Jonagold,2003/11,37.3389,37.3389,40.2857,,,,40.4967,,,,,,,,,,,,,,31.2344,,,,,,,,,
Apples Jonagold,2003/10,35.2367,35.2367,33.88,,,,43.961,,,,,,,,,,,,,,27.869,,,,,,,,,
Apples Jonagold,2003/09,42.705,42.705,47.91,,,,45.3856,,,,,,,,,,,,,,34.8194,,,,,,,,,
Apples Jonagold,2003/08,49.1507,49.1507,48.5571,,,,49.9233,,,,,,,,,,,,,,48.9718,,,,,,,,,
Apples Jonagold,2003/07,56.4908,56.4908,57.3706,,,,58.991,,,,,,,,,,,,,,53.1108,,,,,,,,,
Apples Jonagold,2003/06,53.9337,53.9337,58.6667,,,,51.106,,,,,,,,,,,,,,52.0284,,,,,,,,,
Apples Jonagold,2003/05,51.1082,51.1082,60.5417,,,,47.745,,,,,,,,,,,,,,45.038,,,,,,,,,
Apples Jonagold,2003/04,41.6363,41.6363,40.08,,,,44.263,,,,,,,,,,,,,,40.5658,,,,,,,,,
Apples Jonagold,2003/03,40.4177,40.4177,40.3111,,,,43.7287,,,,,,,,,,,,,,37.2133,,,,,,,,,
Apples Jonagold,2003/02,40.5986,40.5986,40.3125,,,,42.1507,,,,,,,,,,,,,,39.3325,,,,,,,,,
Apples Jonagold,2003/01,38.63,38.63,37.7333,,,,40.906,,,,,,,,,,,,,,37.2508,,,,,,,,,
Apples Jonagold,2002/12,34.0775,34.0775,33.6,,,,39.1123,,,,,,,,,,,,,,29.5203,,,,,,,,,
Apples Jonagold,2002/11,32.1985,32.1985,32.15,,,,37.9267,,,,,,,,,,,,,,26.5188,,,,,,,,,
Apples Jonagold,2002/10,33.1044,33.1044,33.9875,,,,39.3683,,,,,,,,,,,,,,25.9574,,,,,,,,,
Apples Jonagold,2002/09,35.9046,35.9046,38.7917,,,,40.6975,,,,,,,,,,,,,,28.2245,,,,,,,,,
Apples Jonagold,2002/08,34.8047,34.8047,35.6455,,,,46.8483,,,,,,,,,,,,,,21.9203,,,,,,,,,
Apples Jonagold,2002/07,34.2935,34.2935,35.45,,,,43.215,,,,,,,,,,,,,,24.2156,,,,,,,,,
Apples Jonagold,2002/06,38.1213,38.1213,41.8867,,,,42.873,,,,,,,,,,,,,,29.6042,,,,,,,,,
Apples Jonagold,2002/05,37.5613,37.5613,37.1111,,,,42.66,,,,,,,,,,,,,,32.9129,,,,,,,,,
Apples Jonagold,2002/04,37.9788,37.9788,38.1833,,,,44.3357,,,,,,,,,,,,,,31.4174,,,,,,,,,
Apples Jonagold,2002/03,37.7742,37.7742,37.1125,,,,42.7653,,,,,,,,,,,,,,33.4447,,,,,,,,,
Apples Jonagold,2002/02,36.7545,36.7545,40.2556,,,,40.0593,,,,,,,,,,,,,,29.9485,,,,,,,,,
Apples Jonagold,2002/01,38.6948,38.6948,42.1,,,,40.4923,,,,,,,,,,,,,,33.4922,,,,,,,,,
Apples Jonagold,2001/12,35.6193,35.6193,42.6129,,,,39.6797,,,,,,,,,,,,,,24.5654,,,,,,,,,
Apples Jonagold,2001/11,35.5735,35.5735,36.9857,,,,39.4651,,,,,,,,,,,,,,30.2696,,,,,,,,,
